Date,EWA,EWC
2018-09-27,16.269630432128906,24.427186965942383
2018-09-28,16.269630432128906,24.435678482055664
2018-10-01,16.24756622314453,24.724353790283203
2018-10-02,16.05632972717285,24.520580291748047
2018-10-03,15.960716247558594,24.580018997192383
2018-10-04,15.872450828552246,24.36775016784668
2018-10-05,15.806255340576172,24.223411560058594
2018-10-08,15.695927619934082,24.138511657714844
2018-10-09,15.637089729309082,24.096052169799805
2018-10-10,15.306103706359863,23.348886489868164
2018-10-11,15.063380241394043,23.03474235534668
2018-10-12,15.144291877746582,23.153610229492188
2018-10-15,15.173711776733398,23.162097930908203
2018-10-16,15.409079551696777,23.518699645996094
2018-10-17,15.37230110168457,23.35738182067871
2018-10-18,15.232553482055664,23.0092716217041
2018-10-19,15.379652976989746,23.08568572998047
2018-10-22,15.232553482055664,23.043235778808594
2018-10-23,15.07073974609375,22.856441497802734
2018-10-24,14.717692375183105,22.372482299804688
2018-10-25,14.776534080505371,22.3809757232666
2018-10-26,14.680916786193848,22.29607391357422
2018-10-29,14.64413833618164,22.03286361694336
2018-10-30,15.026611328125,22.355497360229492
2018-10-31,15.15164852142334,22.508333206176758
2018-11-01,15.394365310668945,22.746068954467773
2018-11-02,15.357590675354004,22.703611373901367
2018-11-05,15.416431427001953,22.83096694946289
2018-11-06,15.563536643981934,22.89040184020996
2018-11-07,15.776836395263672,23.03474235534668
2018-11-08,15.725348472595215,22.932859420776367
2018-11-09,15.5929536819458,22.737573623657227
2018-11-12,15.489984512329102,22.508333206176758
